aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkA/automaton1177.hoa;19;False;False;4124676;94.5036;28;False;False;71097;1.6584;32
temp_hoas/benchmarkA/automaton1893.hoa;15;False;True;-1;-1;-1;False;False;584999;13.2244;23
temp_hoas/benchmarkA/automaton1738.hoa;20;False;False;3076470;65.3045;25;False;False;21665;0.272647;23
temp_hoas/benchmarkA/automaton1382.hoa;4;False;False;122;0.002461;5;False;False;122;0.003146;5
temp_hoas/benchmarkA/automaton1897.hoa;19;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkA/automaton1271.hoa;13;False;False;9349;0.246137;11;False;False;12357;0.122527;33
temp_hoas/benchmarkA/automaton690.hoa;12;False;False;657;0.012277;13;False;False;472;0.016214;13
temp_hoas/benchmarkA/automaton244.hoa;6;False;False;550;0.012485;8;False;False;318;0.013183;12
temp_hoas/benchmarkA/automaton1193.hoa;15;False;False;591;0.014195;8;False;False;287;0.015636;16
temp_hoas/benchmarkA/automaton1273.hoa;15;False;False;33;0.002296;2;False;False;33;0.003273;2
temp_hoas/benchmarkA/automaton436.hoa;18;False;True;-1;-1;-1;False;False;3095010;40.9604;55
temp_hoas/benchmarkA/automaton1300.hoa;2;False;False;646;0.012847;2;False;False;296;0.009794;4
temp_hoas/benchmarkA/automaton1837.hoa;19;False;False;49428;0.65621;17;False;False;132180;1.37193;16
temp_hoas/benchmarkA/automaton1270.hoa;12;False;False;17499;0.326158;9;False;False;3724;0.053455;22
temp_hoas/benchmarkA/automaton256.hoa;18;False;True;-1;-1;-1;False;False;475316;6.0327;60
temp_hoas/benchmarkA/automaton1208.hoa;10;False;False;109;0.003529;2;False;False;109;0.004243;2
temp_hoas/benchmarkA/automaton726.hoa;8;False;False;635;0.010051;9;False;False;489;0.01691;15
temp_hoas/benchmarkA/automaton321.hoa;3;False;False;559;0.008694;9;False;False;454;0.011275;11
temp_hoas/benchmarkA/automaton1009.hoa;11;False;False;342;0.01009;7;False;False;1435;0.056128;21
temp_hoas/benchmarkA/automaton588.hoa;10;False;False;81;0.00327;4;False;False;74;0.003605;6
temp_hoas/benchmarkA/automaton1880.hoa;2;False;False;49053;1.31204;2;False;False;8065;0.092104;4
temp_hoas/benchmarkA/automaton1016.hoa;18;False;False;6748;0.124066;14;False;False;1449;0.037395;18
temp_hoas/benchmarkA/automaton1798.hoa;20;False;False;1605059;45.1209;17;False;False;47807;0.474767;36
temp_hoas/benchmarkA/automaton32.hoa;14;False;False;807;0.017575;11;False;False;2748;0.043916;25
temp_hoas/benchmarkA/automaton545.hoa;7;False;False;2499;0.030675;11;False;False;1894;0.032435;11
temp_hoas/benchmarkA/automaton1288.hoa;10;False;False;215;0.005832;4;False;False;201;0.006168;4
temp_hoas/benchmarkA/automaton411.hoa;13;False;False;88;0.002699;7;False;False;88;0.026989;7
temp_hoas/benchmarkA/automaton29.hoa;11;False;False;1;0.000425;1;False;False;1;0.00107;1
temp_hoas/benchmarkA/automaton697.hoa;19;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkA/automaton1415.hoa;17;False;False;1534;0.018865;9;False;False;1303;0.021142;9
temp_hoas/benchmarkA/automaton1045.hoa;7;False;False;760;0.013904;12;False;False;550;0.014117;10
temp_hoas/benchmarkA/automaton744.hoa;6;False;True;-1;-1;-1;False;False;37435;0.394721;19
temp_hoas/benchmarkA/automaton1704.hoa;6;False;False;21461;0.454457;6;False;False;2259;0.033903;12
