aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product;timeout_product_unoptimiesed;memout_product_unoptimiesed;states_product_unoptimiesed;time_product_unoptimiesed;acc_product_unoptimiesed;timeout_me1;memout_me1;states_me1;time_me1;acc_me1;timeout_me2;memout_me2;states_me2;time_me2;acc_me2;timeout_me3;memout_me3;states_me3;time_me3;acc_me3;timeout_limited;memout_limited;states_limited;time_limited;acc_limited
temp_hoas/benchmarkE/automatonA63.hoa;5;False;False;9268;0.158055;8;False;False;1256;0.026422;14;False;False;1256;0.017846;20;False;False;9298;0.221248;10;False;False;9445;0.225176;10;False;False;9516;0.163876;10;False;False;1011;0.024519;17
temp_hoas/benchmarkE/automatonA216.hoa;18;False;False;256;0.006154;10;False;False;3550;0.095263;40;False;False;8054;0.060529;52;False;False;9048;0.338977;24;False;False;48128;2.22806;26;False;False;37218;1.33872;26;False;False;2153;0.073454;55
temp_hoas/benchmarkE/automatonC81.hoa;3;False;False;70;0.004924;3;False;False;56;0.006834;5;False;False;56;0.006305;7;False;False;62;0.005872;4;False;False;73;0.007577;4;False;False;88;0.006804;4;False;False;90;0.006904;8
temp_hoas/benchmarkE/automatonC248.hoa;10;False;False;909;0.029111;6;False;False;662;0.020987;10;False;False;662;0.018344;16;False;False;1022;0.038458;6;False;False;1147;0.043474;6;False;False;909;0.029251;6;False;False;347;0.018673;12
temp_hoas/benchmarkE/automatonC184.hoa;6;False;False;61;0.005128;5;False;False;121;0.008451;6;False;False;121;0.007231;7;False;False;120;0.010872;5;False;False;120;0.010473;5;False;False;521;0.02317;12;False;False;100;0.007692;9
temp_hoas/benchmarkE/automatonD29.hoa;11;False;False;221;0.006879;8;False;False;139;0.007016;8;False;False;139;0.006659;12;False;False;165;0.009143;8;False;False;158;0.008697;8;False;False;221;0.006979;8;False;False;168;0.006938;10
temp_hoas/benchmarkE/automatonA82.hoa;4;False;False;126;0.00292;5;False;False;1696;0.02258;17;False;False;1696;0.013388;22;False;False;1520;0.032641;17;False;False;4763;0.117553;11;False;False;13521;0.414497;14;False;False;518;0.013907;21
temp_hoas/benchmarkE/automatonD6.hoa;8;False;False;11795;0.397279;6;False;False;1337;0.021246;22;False;False;1337;0.017218;34;False;False;11885;0.490763;6;False;False;11795;0.71298;6;False;False;11795;0.397231;6;False;False;619;0.019746;26
temp_hoas/benchmarkE/automatonA103.hoa;5;False;False;2315;0.027122;9;False;False;1290;0.021141;11;False;False;1290;0.014904;13;False;False;2300;0.039753;9;False;False;3292;0.057523;9;False;False;4314;0.070382;9;False;False;1008;0.020113;14
temp_hoas/benchmarkE/automatonD307.hoa;9;False;False;942;0.014218;11;False;False;16027;0.29694;21;False;False;488666;1.52519;60;False;False;21418;1.01915;27;False;False;1512656;104.712;27;False;False;4325119;303.428;31;False;False;7649;0.290347;44
temp_hoas/benchmarkE/automatonD135.hoa;17;False;False;837;0.018112;10;False;False;122;0.0105;2;False;False;263;0.010084;12;False;False;246;0.01557;6;False;False;246;0.015056;6;False;False;331;0.008497;6;False;False;183;0.010396;6
temp_hoas/benchmarkE/automatonD83.hoa;5;False;False;2365;0.048954;8;False;False;746;0.013369;12;False;False;746;0.011602;22;False;False;2363;0.064389;8;False;False;2440;0.066884;8;False;False;2365;0.049137;8;False;False;507;0.013173;14
temp_hoas/benchmarkE/automatonD72.hoa;14;False;False;40071;1.89207;21;False;False;50;0.048457;8;False;False;6881;0.05181;43;False;False;8780;0.544175;21;False;False;8368;0.45721;17;False;False;11972;0.536865;24;False;False;2148;0.062023;36
temp_hoas/benchmarkE/automatonD17.hoa;19;False;False;4040343;171.153;25;False;False;23132;0.148038;39;False;False;23132;0.14576;48;False;False;198620;10.3078;21;False;False;187188;10.2831;21;False;False;200345;7.61515;23;False;False;5568;0.126196;45
temp_hoas/benchmarkE/automatonA184.hoa;6;False;False;13257;0.218421;11;False;False;6858;0.101665;17;False;False;6858;0.08633;24;False;False;20979;0.493301;12;False;False;23496;0.596691;12;False;False;28389;0.684483;14;False;False;4533;0.093309;20
temp_hoas/benchmarkE/automatonD313.hoa;15;False;False;5437763;198.855;30;False;False;451705;3.54302;44;False;False;451959;2.40516;48;False;False;5522285;337.226;30;False;False;5764779;367.925;30;False;False;5437763;199.923;30;False;False;72010;2.43501;51
temp_hoas/benchmarkE/automatonC288.hoa;10;False;False;689;0.021168;5;False;False;232;0.014168;5;False;False;232;0.012843;6;False;False;230;0.018715;5;False;False;399;0.022173;5;False;False;983;0.034933;6;False;False;158;0.013344;7
temp_hoas/benchmarkE/automatonC47.hoa;9;False;False;51;0.004709;5;False;False;44;0.00903;9;False;False;44;0.008263;11;False;False;156;0.013209;7;False;False;99;0.013486;7;False;False;154;0.010538;8;False;False;98;0.009185;14
temp_hoas/benchmarkE/automatonA167.hoa;9;False;False;11501;0.165307;13;False;False;9976;0.159968;19;False;False;9976;0.11849;25;False;False;19432;0.452216;12;False;False;22357;0.526592;14;False;False;26259;0.562408;16;False;False;9302;0.17924;22
temp_hoas/benchmarkE/automatonC25.hoa;7;False;False;187;0.00884;7;False;False;106;0.009073;7;False;False;106;0.007906;9;False;False;150;0.014772;7;False;False;245;0.016574;7;False;False;513;0.018521;10;False;False;98;0.008345;11
temp_hoas/benchmarkE/automatonA320.hoa;2;False;False;107;0.002231;5;False;False;240;0.006058;10;False;False;240;0.004683;15;False;False;257;0.005471;12;False;False;257;0.005336;12;False;False;1474;0.02484;12;False;False;246;0.005697;12
temp_hoas/benchmarkE/automatonA270.hoa;12;False;False;87445;1.99741;19;False;False;49712;0.78698;25;False;False;49712;0.810835;34;False;False;149132;5.33246;20;False;False;155606;6.10538;22;False;False;204119;6.25637;20;False;False;35544;0.869042;29
temp_hoas/benchmarkE/automatonC9.hoa;11;False;False;39;0.003995;4;False;False;34;0.006974;4;False;False;49;0.006479;8;False;False;53;0.008914;8;False;False;73;0.007512;8;False;False;53;0.005769;8;False;False;71;0.006846;9
temp_hoas/benchmarkE/automatonC225.hoa;7;False;False;241;0.009707;4;False;False;91;0.009123;8;False;False;91;0.007771;10;False;False;243;0.012595;4;False;False;270;0.016726;4;False;False;241;0.010029;4;False;False;112;0.008556;12
temp_hoas/benchmarkE/automatonD82.hoa;4;False;False;4;0.004755;1;False;False;4;0.01521;1;False;False;584;0.014969;7;False;False;4;0.005222;1;False;False;4;0.01159;1;False;False;4;0.005113;1;False;False;4;0.014675;1
temp_hoas/benchmarkE/automatonC43.hoa;5;False;False;139;0.00752;5;False;False;31;0.007599;3;False;False;59;0.007297;9;False;False;23;0.004278;4;False;False;140;0.013438;6;False;False;146;0.010026;6;False;False;77;0.007696;8
temp_hoas/benchmarkE/automatonD280.hoa;2;False;False;411;0.006903;9;False;False;229;0.006845;7;False;False;298;0.006328;16;False;False;492;0.010138;10;False;False;741;0.015337;10;False;False;727;0.016943;8;False;False;328;0.007072;11
temp_hoas/benchmarkE/automatonA133.hoa;15;False;False;5510;0.11265;18;False;False;907;0.033623;32;False;False;907;0.022137;36;False;False;7242;0.315125;22;False;False;6331;0.281913;22;False;False;4991;0.127698;24;False;False;969;0.031167;38
temp_hoas/benchmarkE/automatonA137.hoa;19;False;True;-1;-1;-1;False;False;39740;0.394024;31;False;False;39740;0.219249;39;False;False;616371;30.0649;18;False;False;634078;33.7698;20;False;False;862257;28.4338;22;False;False;6913;0.265425;37
temp_hoas/benchmarkE/automatonA173.hoa;15;False;False;83218;2.55158;10;False;False;3940;0.063984;26;False;False;3940;0.052276;28;False;False;99818;5.21302;8;False;False;110974;5.94565;8;False;False;83218;2.55058;10;False;False;1764;0.054077;32
temp_hoas/benchmarkE/automatonC49.hoa;11;False;False;17;0.002991;2;False;False;18;0.004406;2;False;False;22;0.004197;6;False;False;17;0.003885;2;False;False;19;0.004266;2;False;False;19;0.003111;2;False;False;19;0.004289;2
temp_hoas/benchmarkE/automatonC265.hoa;7;False;False;19;0.002598;3;False;False;28;0.007143;5;False;False;47;0.006803;9;False;False;20;0.005372;3;False;False;58;0.009415;5;False;False;94;0.009469;8;False;False;99;0.007683;12
temp_hoas/benchmarkE/automatonA314.hoa;16;False;True;-1;-1;-1;False;False;45112;0.385315;36;False;False;45112;0.219566;42;False;False;1007385;36.0381;32;False;False;1415957;53.2627;30;False;False;2544707;75.0303;32;False;False;3791;0.135589;43
temp_hoas/benchmarkE/automatonA19.hoa;21;False;False;3119365;82.3745;22;False;False;1117339;21.3408;20;False;False;1117402;19.7188;24;False;False;3112728;131.807;22;False;False;3845356;185.613;22;False;False;3119365;82.3848;22;False;False;605047;23.3647;27
temp_hoas/benchmarkE/automatonC105.hoa;7;False;False;240;0.010407;5;False;False;61;0.011202;9;False;False;84;0.010659;13;False;False;61;0.009307;3;False;False;473;0.03434;4;False;False;1436;0.060345;7;False;False;132;0.011904;18
temp_hoas/benchmarkE/automatonA251.hoa;13;False;False;178;0.006495;6;False;False;122;0.009763;8;False;False;122;0.008662;10;False;False;170;0.013334;6;False;False;190;0.012892;6;False;False;178;0.006591;6;False;False;306;0.010181;12
temp_hoas/benchmarkE/automatonD224.hoa;6;False;False;12360;0.248638;9;False;False;2950;0.652961;13;False;False;214795;0.967018;60;False;False;408724;17.8366;26;False;False;1482155;87.5468;16;False;False;2005580;121.057;20;False;False;25502;0.681667;48
temp_hoas/benchmarkE/automatonC255.hoa;17;False;False;835;0.033655;7;False;False;88;0.011211;7;False;False;90;0.009966;13;False;False;116;0.017688;7;False;False;118;0.015807;7;False;False;364;0.016268;8;False;False;147;0.011385;17
temp_hoas/benchmarkE/automatonC12.hoa;14;False;False;2908;0.100837;16;False;False;379;0.019391;12;False;False;379;0.016558;16;False;False;3066;0.157154;14;False;False;2433;0.129032;14;False;False;2850;0.096076;14;False;False;214;0.016974;17
temp_hoas/benchmarkE/automatonC60.hoa;2;False;False;29;0.003578;3;False;False;30;0.004814;3;False;False;30;0.004525;4;False;False;24;0.004371;3;False;False;29;0.004662;3;False;False;42;0.004875;4;False;False;45;0.004876;5
temp_hoas/benchmarkE/automatonA223.hoa;5;False;False;22719;0.41133;13;False;False;6064;0.08535;17;False;False;6064;0.055419;26;False;False;3869;0.091526;13;False;False;23040;0.669811;13;False;False;41801;1.1154;10;False;False;2765;0.067184;20
temp_hoas/benchmarkE/automatonC143.hoa;5;False;False;42;0.00397;2;False;False;36;0.005241;4;False;False;36;0.004884;6;False;False;43;0.005141;2;False;False;42;0.005222;2;False;False;42;0.00416;2;False;False;51;0.005063;6
temp_hoas/benchmarkE/automatonD212.hoa;14;False;False;441149;17.7841;27;False;False;236595;1.44122;32;False;False;1595101;4.03928;58;True;False;-1;-1;-1;False;False;18661031;1414.08;32;False;True;-1;-1;-1;False;False;17280;0.746619;53
temp_hoas/benchmarkE/automatonD71.hoa;13;False;False;275;0.006261;8;False;False;196;0.007764;8;False;False;196;0.007433;14;False;False;275;0.009703;8;False;False;285;0.009724;8;False;False;269;0.006368;8;False;False;274;0.008195;10
temp_hoas/benchmarkE/automatonD321.hoa;3;False;False;213;0.004297;11;False;False;289;0.021019;7;False;False;2659;0.019448;40;False;False;2771;0.108226;31;False;False;2771;0.109592;31;False;False;2910;0.191003;27;False;False;289;0.019174;7
temp_hoas/benchmarkE/automatonC91.hoa;13;False;False;25;0.00336;4;False;False;21;0.004258;2;False;False;26;0.004095;6;False;False;26;0.005127;4;False;False;21;0.004216;2;False;False;21;0.003232;2;False;False;39;0.004246;6
temp_hoas/benchmarkE/automatonD58.hoa;20;False;False;19236253;881.853;31;False;False;16289;20.5983;31;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;302310;24.9296;97
temp_hoas/benchmarkE/automatonA312.hoa;14;False;False;1081;0.010779;7;False;False;877;1.112;9;False;False;120213;1.22945;29;False;False;151067;2.14044;17;False;False;151880;2.66261;17;False;False;521921;10.4844;22;False;False;59799;1.33375;24
temp_hoas/benchmarkE/automatonC82.hoa;4;False;False;37;0.003938;3;False;False;38;0.004729;3;False;False;38;0.004523;4;False;False;37;0.005105;3;False;False;37;0.004959;3;False;False;52;0.005331;3;False;False;44;0.004762;5
temp_hoas/benchmarkE/automatonD245.hoa;7;False;False;82;0.008273;3;False;False;31;0.013289;2;False;False;2507;0.016555;37;False;False;2352;0.164117;14;False;False;4868;0.499455;6;False;False;2568;0.318957;4;False;False;95;0.01531;14
temp_hoas/benchmarkE/automatonA282.hoa;4;False;False;541;0.007924;7;False;False;1133;0.020907;12;False;False;1133;0.015835;17;False;False;1750;0.03162;12;False;False;2539;0.04608;14;False;False;5873;0.127857;12;False;False;866;0.019246;15
temp_hoas/benchmarkE/automatonC228.hoa;10;False;False;121;0.011893;8;False;False;46;0.008325;6;False;False;46;0.007729;8;False;False;74;0.011109;6;False;False;63;0.009297;6;False;False;74;0.006593;6;False;False;73;0.007141;9
temp_hoas/benchmarkE/automatonD187.hoa;9;False;False;687271;31.5778;29;False;False;4297;0.471042;9;False;False;133662;0.502918;45;False;False;164738;8.57478;28;False;False;206576;12.1906;32;False;False;214877;13.7361;30;False;False;12728;0.406047;35
temp_hoas/benchmarkE/automatonA179.hoa;21;False;False;484408;16.3644;22;False;False;310669;3.36715;48;False;False;310669;2.65434;58;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;21842007;1103.44;32;False;False;14140;0.797768;54
temp_hoas/benchmarkE/automatonC215.hoa;17;False;False;91;0.006941;6;False;False;64;0.009664;10;False;False;64;0.008483;12;False;False;86;0.016887;6;False;False;93;0.01445;4;False;False;93;0.006892;4;False;False;105;0.009453;15
temp_hoas/benchmarkE/automatonD225.hoa;7;False;False;99398;5.10171;28;False;False;1975;0.182408;14;False;False;30035;0.170878;50;False;False;90534;6.67856;30;False;False;97622;7.017;30;False;False;101534;5.18412;30;False;False;4462;0.165769;43
temp_hoas/benchmarkE/automatonD205.hoa;7;False;False;13491;0.87361;7;False;False;224;0.054379;2;False;False;9403;0.070824;42;False;False;478810;38.959;18;False;False;15056;1.76604;14;False;False;36762;3.46946;4;False;False;224;0.050942;2
temp_hoas/benchmarkE/automatonC290.hoa;12;False;False;87;0.006908;7;False;False;54;0.009957;9;False;False;54;0.009018;11;False;False;117;0.01676;8;False;False;174;0.019248;8;False;False;127;0.010806;8;False;False;101;0.010029;14
temp_hoas/benchmarkE/automatonA12.hoa;14;False;True;-1;-1;-1;False;False;6325;0.113883;33;False;False;7182;0.079055;49;False;False;55133;3.40423;24;False;False;136295;10.191;22;False;False;100559;4.82962;24;False;False;3525;0.114634;45
temp_hoas/benchmarkE/automatonD65.hoa;7;False;False;10431;0.159428;7;False;False;10257;0.075153;25;False;False;10257;0.045165;27;False;False;10345;0.256347;7;False;False;253670;12.6249;8;False;False;560825;20.6653;10;False;False;2599;0.051616;30
temp_hoas/benchmarkE/automatonC45.hoa;7;False;False;14;0.002171;1;False;False;39;0.007988;8;False;False;39;0.007406;10;False;False;26;0.009471;5;False;False;46;0.01136;5;False;False;330;0.017968;10;False;False;106;0.008383;14
temp_hoas/benchmarkE/automatonA100.hoa;2;False;False;1874;0.029359;5;False;False;1431;0.024583;7;False;False;1431;0.017663;12;False;False;595;0.012066;7;False;False;1892;0.038991;5;False;False;6597;0.154128;6;False;False;949;0.023609;9
temp_hoas/benchmarkE/automatonA233.hoa;15;False;False;27494;0.5425;26;False;False;812;0.024313;26;False;False;1095;0.017841;34;False;False;2948;0.078908;20;False;False;6116;0.18618;26;False;False;8086;0.184298;24;False;False;611;0.021529;37
temp_hoas/benchmarkE/automatonA89.hoa;11;False;False;808;0.01414;10;False;False;467;0.015031;10;False;False;467;0.011352;12;False;False;460;0.015433;8;False;False;546;0.016851;10;False;False;454;0.008802;8;False;False;578;0.014506;13
temp_hoas/benchmarkE/automatonD268.hoa;10;False;False;11825;0.522045;2;False;False;70;0.019645;2;False;False;1553;0.019658;16;False;False;11554;0.605498;4;False;False;12266;0.885571;4;False;False;11825;0.523706;2;False;False;561;0.021084;18
temp_hoas/benchmarkE/automatonA1.hoa;3;False;False;19883;0.4263;7;False;False;4627;0.056601;11;False;False;4627;0.036247;13;False;False;8311;0.181008;8;False;False;29600;0.965146;6;False;False;40207;1.2349;8;False;False;1570;0.043545;14
temp_hoas/benchmarkE/automatonD329.hoa;11;False;False;9182;0.164605;19;False;False;1390;0.048462;9;False;False;5344;0.043841;31;False;False;3049;0.073583;10;False;False;2915;0.073244;10;False;False;3000;0.083176;10;False;False;2337;0.05021;28
temp_hoas/benchmarkE/automatonC151.hoa;13;False;False;51;0.005873;6;False;False;37;0.009005;6;False;False;72;0.008315;10;False;False;74;0.012217;8;False;False;140;0.014294;8;False;False;63;0.006786;8;False;False;106;0.008981;12
temp_hoas/benchmarkE/automatonD115.hoa;17;False;False;19003;0.628133;20;False;False;594;9.03203;10;False;False;18494349;55.9924;62;True;False;-1;-1;-1;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;311324;15.9807;57
temp_hoas/benchmarkE/automatonA158.hoa;20;False;False;36406;0.602676;14;False;False;83024;1.11977;24;False;False;83024;0.51246;28;False;False;624986;27.7181;24;False;False;335806;18.2946;20;False;False;271200;7.93666;26;False;False;15798;0.618835;28
temp_hoas/benchmarkE/automatonC285.hoa;7;False;False;19;0.002992;2;False;False;19;0.003479;2;False;False;20;0.003403;4;False;False;19;0.00341;2;False;False;19;0.003295;2;False;False;19;0.002987;2;False;False;19;0.003444;2
temp_hoas/benchmarkE/automatonC65.hoa;7;False;False;61;0.004908;5;False;False;48;0.007703;5;False;False;48;0.007007;7;False;False;92;0.009265;6;False;False;84;0.00951;6;False;False;132;0.00868;6;False;False;84;0.007596;8
temp_hoas/benchmarkE/automatonA31.hoa;13;False;False;2249;0.048877;16;False;False;1367;0.032743;20;False;False;1367;0.027203;22;False;False;2440;0.085003;16;False;False;6466;0.218529;16;False;False;2249;0.049334;16;False;False;1379;0.037652;24
temp_hoas/benchmarkE/automatonA266.hoa;8;False;False;787;0.011843;4;False;False;263;0.009129;8;False;False;263;0.008006;12;False;False;772;0.016351;4;False;False;786;0.018862;6;False;False;787;0.012188;4;False;False;323;0.00951;13
temp_hoas/benchmarkE/automatonA236.hoa;18;False;False;3447063;82.9936;25;False;False;305869;3.48763;38;False;False;305869;2.388;40;False;False;360483;10.9894;24;False;False;5520904;237.834;32;False;False;15305613;553.111;32;False;False;12004;0.576783;44
temp_hoas/benchmarkE/automatonD266.hoa;8;False;False;5701;0.215203;18;False;False;828;0.054582;14;False;False;7684;0.051261;34;False;False;30390;2.05115;26;False;False;30390;2.05783;26;False;False;10151;0.472485;26;False;False;1175;0.050731;24
temp_hoas/benchmarkE/automatonC190.hoa;12;False;False;413;0.01594;6;False;False;114;0.01176;8;False;False;114;0.010304;10;False;False;442;0.027398;6;False;False;456;0.027288;6;False;False;413;0.015891;6;False;False;123;0.010715;12
temp_hoas/benchmarkE/automatonA247.hoa;9;False;False;191;0.005265;5;False;False;3897;0.059064;23;False;False;5755;0.044237;30;False;False;3275;0.089968;13;False;False;51023;2.6728;7;False;False;161237;7.92307;16;False;False;1519;0.052254;32
temp_hoas/benchmarkE/automatonC64.hoa;6;False;False;45;0.00469;6;False;False;36;0.005486;4;False;False;36;0.005203;6;False;False;37;0.005903;6;False;False;42;0.006136;6;False;False;45;0.004824;6;False;False;45;0.005432;6
temp_hoas/benchmarkE/automatonC230.hoa;12;False;False;1294;0.061746;7;False;False;193;0.014656;9;False;False;193;0.012802;11;False;False;416;0.028758;7;False;False;434;0.034263;7;False;False;1320;0.047053;12;False;False;178;0.01377;14
temp_hoas/benchmarkE/automatonD9.hoa;11;False;True;-1;-1;-1;False;False;24465;2.71943;39;False;False;386999;2.19977;58;False;False;997694;54.5677;26;False;False;7159688;530.486;32;False;False;6613727;387.302;30;False;False;63480;1.78481;56
temp_hoas/benchmarkE/automatonD243.hoa;5;False;False;135;0.002891;7;False;False;246;0.032184;9;False;False;6217;0.034334;37;False;False;3963;0.118846;26;False;False;7650;0.508678;6;False;False;21416;1.45769;10;False;False;1500;0.037028;40
temp_hoas/benchmarkE/automatonC222.hoa;4;False;False;28;0.003174;3;False;False;28;0.005734;5;False;False;28;0.005346;6;False;False;23;0.005673;3;False;False;29;0.005853;3;False;False;187;0.010256;8;False;False;70;0.005708;9
temp_hoas/benchmarkE/automatonC165.hoa;7;False;False;140;0.008091;5;False;False;98;0.008837;5;False;False;98;0.007817;7;False;False;133;0.011072;5;False;False;199;0.012876;6;False;False;215;0.011642;8;False;False;91;0.0083;8
temp_hoas/benchmarkE/automatonD220.hoa;2;False;False;1149;0.019698;7;False;False;294;0.012662;7;False;False;1014;0.010873;16;False;False;831;0.020354;10;False;False;1216;0.02958;8;False;False;1761;0.045984;8;False;False;585;0.012577;11
temp_hoas/benchmarkE/automatonD36.hoa;18;False;False;345;0.009243;8;False;False;144;0.008612;4;False;False;254;0.008173;10;False;False;309;0.01583;8;False;False;292;0.015994;10;False;False;309;0.010025;8;False;False;222;0.008752;12
temp_hoas/benchmarkE/automatonC106.hoa;8;False;False;34;0.004021;5;False;False;51;0.008579;7;False;False;51;0.007673;9;False;False;107;0.011815;7;False;False;125;0.012059;7;False;False;131;0.009025;8;False;False;102;0.008432;11
temp_hoas/benchmarkE/automatonA163.hoa;5;False;False;92668;2.83107;5;False;False;66253;0.716991;31;False;False;66253;0.410616;33;False;False;11540;0.329752;21;False;False;562078;31.9296;9;False;False;9295593;564.557;16;False;False;4361;0.174209;36
temp_hoas/benchmarkE/automatonD131.hoa;13;False;True;-1;-1;-1;False;False;37653;3.46502;32;False;False;472223;2.13826;52;False;False;2480211;187.309;32;False;False;2280141;194.899;32;False;False;1692991;87.6704;30;False;False;53305;2.01923;48
temp_hoas/benchmarkE/automatonA104.hoa;6;False;False;141;0.003463;3;False;False;550;0.022775;6;False;False;2125;0.016826;16;False;False;2862;0.047818;9;False;False;2862;0.047654;9;False;False;6562;0.184246;13;False;False;777;0.018811;14
temp_hoas/benchmarkE/automatonC231.hoa;13;False;False;293;0.014809;7;False;False;123;0.011905;10;False;False;123;0.010112;12;False;False;212;0.019451;9;False;False;285;0.023929;10;False;False;883;0.044164;12;False;False;140;0.011425;15
temp_hoas/benchmarkE/automatonC187.hoa;9;False;False;92;0.006511;7;False;False;76;0.01041;9;False;False;76;0.009071;11;False;False;79;0.013238;7;False;False;235;0.020682;9;False;False;231;0.013956;10;False;False;109;0.010056;14
temp_hoas/benchmarkE/automatonD206.hoa;8;False;False;1292610;61.5733;15;False;False;1456;1.6844;12;False;False;4411937;11.0123;61;True;False;-1;-1;-1;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;1456;1.30585;12
