aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkC/automaton154.hoa;16;False;False;273;0.015206;8;False;False;77;0.012775;10
temp_hoas/benchmarkC/automaton1259.hoa;21;False;False;352;0.016584;12;False;False;193;0.017781;12
temp_hoas/benchmarkC/automaton609.hoa;11;False;False;103;0.00869;6;False;False;42;0.009798;6
temp_hoas/benchmarkC/automaton436.hoa;18;False;False;1498;0.055334;12;False;False;775;0.025686;16
temp_hoas/benchmarkC/automaton1699.hoa;21;False;False;238;0.013488;10;False;False;124;0.016832;14
temp_hoas/benchmarkC/automaton981.hoa;3;False;False;23;0.003013;1;False;False;28;0.004676;2
temp_hoas/benchmarkC/automaton1552.hoa;14;False;False;159;0.011235;7;False;False;176;0.014642;9
temp_hoas/benchmarkC/automaton975.hoa;17;False;False;77;0.006218;4;False;False;103;0.01628;8
temp_hoas/benchmarkC/automaton327.hoa;9;False;False;139;0.006798;5;False;False;141;0.011462;11
temp_hoas/benchmarkC/automaton1258.hoa;20;False;False;278;0.017426;7;False;False;293;0.03066;11
temp_hoas/benchmarkC/automaton1148.hoa;10;False;False;50;0.005167;5;False;False;45;0.008008;5
temp_hoas/benchmarkC/automaton140.hoa;2;False;False;30;0.003559;3;False;False;30;0.004864;5
temp_hoas/benchmarkC/automaton1763.hoa;5;False;False;36;0.004311;4;False;False;32;0.004867;4
temp_hoas/benchmarkC/automaton744.hoa;6;False;False;105;0.007208;6;False;False;53;0.007865;6
temp_hoas/benchmarkC/automaton133.hoa;15;False;False;433;0.019012;10;False;False;44;0.007994;8
temp_hoas/benchmarkC/automaton1533.hoa;15;False;False;150;0.009593;9;False;False;83;0.011543;9
temp_hoas/benchmarkC/automaton255.hoa;17;False;False;835;0.034596;7;False;False;88;0.011717;7
temp_hoas/benchmarkC/automaton256.hoa;18;False;False;48;0.005039;6;False;False;152;0.01428;10
temp_hoas/benchmarkC/automaton1379.hoa;21;False;False;35;0.004912;2;False;False;81;0.018595;7
temp_hoas/benchmarkC/automaton200.hoa;2;False;False;18;0.002292;3;False;False;19;0.003677;4
temp_hoas/benchmarkC/automaton1302.hoa;4;False;False;20;0.002993;3;False;False;21;0.004513;3
temp_hoas/benchmarkC/automaton738.hoa;20;False;False;88;0.012262;6;False;False;82;0.013017;4
temp_hoas/benchmarkC/automaton680.hoa;2;False;False;25;0.004414;3;False;False;26;0.005057;3
temp_hoas/benchmarkC/automaton1906.hoa;8;False;False;14;0.002261;1;False;False;22;0.010495;4
temp_hoas/benchmarkC/automaton697.hoa;19;False;False;182;0.011911;6;False;False;82;0.014115;12
temp_hoas/benchmarkC/automaton1177.hoa;19;False;False;1260;0.067118;7;False;False;1384;0.04114;10
temp_hoas/benchmarkC/automaton693.hoa;15;False;False;80;0.008265;3;False;False;117;0.009251;4
temp_hoas/benchmarkC/automaton1738.hoa;20;False;False;4839;0.109696;8;False;False;6478;0.095393;20
temp_hoas/benchmarkC/automaton1382.hoa;4;False;False;93;0.006009;4;False;False;53;0.00811;6
temp_hoas/benchmarkC/automaton1271.hoa;13;False;False;695;0.027427;5;False;False;307;0.017164;9
temp_hoas/benchmarkC/automaton150.hoa;12;False;False;44;0.006283;6;False;False;58;0.009705;10
temp_hoas/benchmarkC/automaton244.hoa;6;False;False;237;0.010394;7;False;False;140;0.009822;9
temp_hoas/benchmarkC/automaton690.hoa;12;False;False;258;0.012731;4;False;False;73;0.013562;10
temp_hoas/benchmarkC/automaton1273.hoa;15;False;False;679;0.028329;10;False;False;89;0.015471;6
temp_hoas/benchmarkC/automaton1798.hoa;20;False;False;437;0.019885;10;False;False;216;0.020147;14
temp_hoas/benchmarkC/automaton1193.hoa;15;False;False;8545;0.352057;14;False;False;150;0.017508;14
temp_hoas/benchmarkC/automaton1300.hoa;2;False;False;13;0.001905;1;False;False;14;0.002914;2
